# created by LinkChecker at 2025-08-26 22:25:43+002
# Read the documentation at https://linkchecker.github.io/linkchecker/
# Write comments and bugs to https://github.com/linkchecker/linkchecker/issues
urlname;parentname;base;result;warningstring;infostring;valid;url;line;column;name;dltime;size;checktime;cached;level;modified
/template/layout/#fieldline-opm-system;http://localhost:4000/getting_started/meg/fieldline/;;200 OK;Redirected to `http://localhost:4000/template/layout/' status: 301 Moved Permanently.;;True;http://localhost:4000/template/layout/;246;382;layout;6.461143493652344e-05;43644;2.9107890129089355;0;3;
/faq/rename_channels;http://localhost:4000/getting_started/meg/cerca/;;200 OK;Redirected to `http://localhost:4000/faq/rename_channels/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/rename_channels/;248;392;here;3.0040740966796875e-05;597;3.733814001083374;0;3;
/tutorial/layout;http://localhost:4000/getting_started/meg/cerca/;;200 OK;Redirected to `http://localhost:4000/tutorial/layout/' status: 301 Moved Permanently.;;True;http://localhost:4000/tutorial/layout/;250;763;layout;2.9325485229492188e-05;533;3.48628306388855;0;3;
/tutorial/source/coregistration_opm/;http://localhost:4000/getting_started/meg/fieldline/;;200 OK;Redirected to `http://localhost:4000/tutorial/source/coregistration_opm/' status: 301 Moved Permanently.;;True;http://localhost:4000/tutorial/source/coregistration_opm/;1520;7;Coregistration of Optically Pumped Magnetometer (OPM) data;0.00013709068298339844;145243;2.663813829421997;0;3;
/tutorial/sensor/preprocessing_opm/;http://localhost:4000/getting_started/meg/fieldline/;;200 OK;Redirected to `http://localhost:4000/tutorial/sensor/preprocessing_opm/' status: 301 Moved Permanently.;;True;http://localhost:4000/tutorial/sensor/preprocessing_opm/;3872;7;Preprocessing of Optically Pumped Magnetometer (OPM) data;9.894371032714844e-05;111398;3.882479190826416;0;3;
/getting_started/neuromag;http://localhost:4000/getting_started/meg/fieldline/;;200 OK;Redirected to `http://localhost:4000/getting_started/neuromag/' status: 301 Moved Permanently.;;True;http://localhost:4000/getting_started/neuromag/;144;256;Neuromag/Elekta/Megin;2.7179718017578125e-05;549;3.9676589965820312;0;3;
/faq/other/anonymization_brainvision/;http://localhost:4000/getting_started/eeg/brainvision/;;200 OK;Redirected to `http://localhost:4000/faq/other/anonymization_brainvision/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/other/anonymization_brainvision/;683;7;How can I anonymize or deidentify a BrainVision dataset?;4.38690185546875e-05;17135;4.27505898475647;0;3;
/tutorial/preproc/continuous/;http://localhost:4000/getting_started/eeg/brainvision/;;200 OK;Redirected to `http://localhost:4000/tutorial/preproc/continuous/' status: 301 Moved Permanently.;;True;http://localhost:4000/tutorial/preproc/continuous/;1411;7;Preprocessing - Reading continuous EEG and MEG data;8.320808410644531e-05;80351;3.921867847442627;0;3;
/workshop/nigeria2025/erp/;http://localhost:4000/getting_started/eeg/brainvision/;;200 OK;Redirected to `http://localhost:4000/workshop/nigeria2025/erp/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/nigeria2025/erp/;2083;7;Event-related potentials;9.799003601074219e-05;114345;3.4496610164642334;0;3;
/faq/preproc/artifact/ica_eyeblink_topo/;http://localhost:4000/getting_started/eeg/brainvision/;;200 OK;Redirected to `http://localhost:4000/faq/preproc/artifact/ica_eyeblink_topo/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/preproc/artifact/ica_eyeblink_topo/;2751;7;Why does my ICA eyeblink component look strange?;3.504753112792969e-05;11267;3.9661288261413574;0;3;
/workshop/nigeria2025/preprocessing/;http://localhost:4000/getting_started/eeg/brainvision/;;200 OK;Redirected to `http://localhost:4000/workshop/nigeria2025/preprocessing/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/nigeria2025/preprocessing/;3791;7;Preprocessing of EEG data;9.012222290039062e-05;79586;3.4781079292297363;0;3;
/tutorial/sensor/preprocessing_erp/;http://localhost:4000/getting_started/eeg/brainvision/;;200 OK;Redirected to `http://localhost:4000/tutorial/sensor/preprocessing_erp/' status: 301 Moved Permanently.;;True;http://localhost:4000/tutorial/sensor/preprocessing_erp/;3835;7;Preprocessing of EEG data and computing ERPs;0.00010395050048828125;116364;3.622284173965454;0;3;
/template/gradiometer;http://localhost:4000/getting_started/meg/fieldline/;;200 OK;Redirected to `http://localhost:4000/template/gradiometer/' status: 301 Moved Permanently.;;True;http://localhost:4000/template/gradiometer/;246;273;templates;3.409385681152344e-05;12572;4.130669116973877;0;3;
/reference/ft_appenddata;http://localhost:4000/getting_started/meg/fieldline/;;404 Not Found;;;False;http://localhost:4000/reference/ft_appenddata;351;124;ft_appenddata;-1;7508;3.571225166320801;0;3;
/reference/ft_appendtimelock;http://localhost:4000/getting_started/meg/fieldline/;;404 Not Found;;;False;http://localhost:4000/reference/ft_appendtimelock;351;197;ft_appendtimelock;-1;7508;3.7178428173065186;0;3;
/tutorial/coregistration_opm;http://localhost:4000/getting_started/meg/fieldline/;;200 OK;Redirected to `http://localhost:4000/tutorial/coregistration_opm/' status: 301 Moved Permanently.;;True;http://localhost:4000/tutorial/coregistration_opm/;355;25;tutorial;3.814697265625e-05;573;3.6459829807281494;0;3;
/getting_started/eeg;http://localhost:4000/getting_started/eeg/brainvision/;;200 OK;Redirected to `http://localhost:4000/getting_started/eeg/' status: 301 Moved Permanently.;;True;http://localhost:4000/getting_started/eeg/;133;1;eeg;0.00018405914306640625;8972;4.307283878326416;0;3;
/reference/edf2fieldtrip;http://localhost:4000/getting_started/eeg/b_alert/;;404 Not Found;;;False;http://localhost:4000/reference/edf2fieldtrip;159;166;edf2fieldtrip;-1;7508;3.494713306427002;0;3;
/reference/ft_resampledata;http://localhost:4000/getting_started/eeg/b_alert/;;404 Not Found;;;False;http://localhost:4000/reference/ft_resampledata;159;443;ft_resampledata;-1;7508;3.5004589557647705;0;3;
/reference/trialfun/ft_trialfun_balert;http://localhost:4000/getting_started/eeg/b_alert/;;404 Not Found;;;False;http://localhost:4000/reference/trialfun/ft_trialfun_balert;189;377;ft_trialfun_balert;-1;7508;3.426852226257324;0;3;
/reference/ft_redefinetrial;http://localhost:4000/getting_started/eeg/b_alert/;;404 Not Found;;;False;http://localhost:4000/reference/ft_redefinetrial;209;208;ft_redefinetrial;-1;7508;3.8040971755981445;0;3;
/faq/preproc/biosemi_reference/;http://localhost:4000/getting_started/eeg/biosemi/;;200 OK;Redirected to `http://localhost:4000/faq/preproc/biosemi_reference/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/preproc/biosemi_reference/;1093;7;Why should I start with rereferencing for BioSemi EEG data?;5.507469177246094e-05;12074;2.622077226638794;0;3;
/reference/besa2fieldtrip;http://localhost:4000/getting_started/eeg/besa/;;404 Not Found;;;False;http://localhost:4000/reference/besa2fieldtrip;170;151;besa2fieldtrip;-1;7508;3.4551379680633545;0;3;
/example/trialfun;http://localhost:4000/getting_started/eeg/besa/;;200 OK;Redirected to `http://localhost:4000/example/trialfun/' status: 301 Moved Permanently.;;True;http://localhost:4000/example/trialfun/;237;199;this page;2.9802322387695312e-05;533;3.7231712341308594;0;3;
/tutorial/visual_artifact_rejection;http://localhost:4000/getting_started/eeg/besa/;;200 OK;Redirected to `http://localhost:4000/tutorial/visual_artifact_rejection/' status: 301 Moved Permanently.;;True;http://localhost:4000/tutorial/visual_artifact_rejection/;245;325;this page;2.7894973754882812e-05;605;3.302314043045044;0;3;
/faq/preproc/dataformat/edf2fieldtrip/;http://localhost:4000/getting_started/eeg/edf/;;200 OK;Redirected to `http://localhost:4000/faq/preproc/dataformat/edf2fieldtrip/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/preproc/dataformat/edf2fieldtrip/;1887;7;How can I read all channels from an EDF file that contains multiple sampling rates?;3.886222839355469e-05;9753;2.220583915710449;0;3;
/tutorial/sensor/sleep/;http://localhost:4000/getting_started/eeg/edf/;;200 OK;Redirected to `http://localhost:4000/tutorial/sensor/sleep/' status: 301 Moved Permanently.;;True;http://localhost:4000/tutorial/sensor/sleep/;4123;7;Extracting the brain state and events from continuous sleep EEG;0.00012803077697753906;145084;3.5794308185577393;0;3;
/faq/preproc/dataformat/egi_nojvm/;http://localhost:4000/getting_started/eeg/egi/;;200 OK;Redirected to `http://localhost:4000/faq/preproc/dataformat/egi_nojvm/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/preproc/dataformat/egi_nojvm/;1913;7;How can I read EGI mff data without the JVM?;6.103515625e-05;9426;2.32938814163208;0;3;
/workshop/nigeria2025/frequency/;http://localhost:4000/getting_started/eeg/egi/;;200 OK;Redirected to `http://localhost:4000/workshop/nigeria2025/frequency/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/nigeria2025/frequency/;2361;7;Frequency analysis of resting state EEG data;5.698204040527344e-05;44677;3.735400915145874;0;3;
/reference/ft_rejectartifact;http://localhost:4000/getting_started/eeg/edf/;;404 Not Found;;;False;http://localhost:4000/reference/ft_rejectartifact;183;162;ft_rejectartifact;-1;7508;3.0502729415893555;0;3;
/reference/ft_componentanalysis;http://localhost:4000/getting_started/eeg/edf/;;404 Not Found;;;False;http://localhost:4000/reference/ft_componentanalysis;183;258;ft_componentanalysis;-1;7508;2.9659578800201416;0;3;
/reference/ft_rejectcomponent;http://localhost:4000/getting_started/eeg/edf/;;404 Not Found;;;False;http://localhost:4000/reference/ft_rejectcomponent;183;346;ft_rejectcomponent;-1;7508;2.66660213470459;0;3;
/development/module/fileio;http://localhost:4000/getting_started/eeg/egi/;;200 OK;Redirected to `http://localhost:4000/development/module/fileio/' status: 301 Moved Permanently.;;True;http://localhost:4000/development/module/fileio/;189;23;fileio;4.887580871582031e-05;34928;3.242811918258667;0;3;
/faq/preproc/dataformat/discontinuous_neuralynx/;http://localhost:4000/getting_started/intracranial/neuralynx/;;200 OK;Redirected to `http://localhost:4000/faq/preproc/dataformat/discontinuous_neuralynx/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/preproc/dataformat/discontinuous_neuralynx/;1686;7;How can I deal with a discontinuous Neuralynx LFP recording?;5.602836608886719e-05;35770;3.025938034057617;0;3;
/getting_started/intracranial/neuralynx_fcdc/;http://localhost:4000/getting_started/intracranial/neuralynx/;;200 OK;Redirected to `http://localhost:4000/getting_started/intracranial/neuralynx_fcdc/' status: 301 Moved Permanently.;;True;http://localhost:4000/getting_started/intracranial/neuralynx_fcdc/;3322;7;Getting started with Neuralynx data recorded at the Donders Institute;6.103515625e-05;37627;3.570680856704712;0;3;
/getting_started/intracranial;http://localhost:4000/getting_started/intracranial/blackrock/;;200 OK;Redirected to `http://localhost:4000/getting_started/intracranial/' status: 301 Moved Permanently.;;True;http://localhost:4000/getting_started/intracranial/;133;1;intracranial;3.409385681152344e-05;8889;3.7232229709625244;0;3;
/reference/utilities/ft_datatype_spike;http://localhost:4000/getting_started/intracranial/blackrock/;;404 Not Found;;;False;http://localhost:4000/reference/utilities/ft_datatype_spike;163;85;ft_datatype_spike;-1;7508;3.867460012435913;0;3;
/reference/utilities/ft_datatype_raw;http://localhost:4000/getting_started/intracranial/blackrock/;;404 Not Found;;;False;http://localhost:4000/reference/utilities/ft_datatype_raw;175;63;ft_datatype_raw;-1;7508;3.914599895477295;0;3;
/getting_started/blackrock;http://localhost:4000/getting_started/intracranial/cyberkinetics/;;200 OK;Redirected to `http://localhost:4000/getting_started/blackrock/' status: 301 Moved Permanently.;;True;http://localhost:4000/getting_started/blackrock/;148;19;Getting started with Blackrock data;3.0040740966796875e-05;589;3.9096407890319824;0;3;
/reference/fileio/ft_read_spike;http://localhost:4000/getting_started/intracranial/neuralynx/;;404 Not Found;;;False;http://localhost:4000/reference/fileio/ft_read_spike;224;141;ft_read_spike;-1;7508;3.7875452041625977;0;3;
/reference/ft_appendspike;http://localhost:4000/getting_started/intracranial/neuralynx/;;404 Not Found;;;False;http://localhost:4000/reference/ft_appendspike;224;235;ft_appendspike;-1;7508;3.7213120460510254;0;3;
/reference/contrib/spike/ft_spikesplitting;http://localhost:4000/getting_started/intracranial/neuralynx_fcdc/;;404 Not Found;;;False;http://localhost:4000/reference/contrib/spike/ft_spikesplitting;156;113;ft_spikesplitting;-1;7508;2.9829277992248535;0;3;
/reference/contrib/spike/ft_spikedownsample;http://localhost:4000/getting_started/intracranial/neuralynx_fcdc/;;404 Not Found;;;False;http://localhost:4000/reference/contrib/spike/ft_spikedownsample;162;101;ft_spikedownsample;-1;7508;3.0390608310699463;0;3;
/dataformat/spike;http://localhost:4000/getting_started/intracranial/neuralynx_fcdc/;;200 OK;Redirected to `http://localhost:4000/dataformat/spike/' status: 301 Moved Permanently.;;True;http://localhost:4000/dataformat/spike/;164;374;spike and LFP dataformats;5.602836608886719e-05;10649;3.392636299133301;0;3;
/getting_started/neuralynx;http://localhost:4000/getting_started/intracranial/neuralynx_fcdc/;;200 OK;Redirected to `http://localhost:4000/getting_started/neuralynx/' status: 301 Moved Permanently.;;True;http://localhost:4000/getting_started/neuralynx/;164;620;getting started with Neuralynx;3.1948089599609375e-05;589;3.4654457569122314;0;3;
/getting_started/plexon;http://localhost:4000/getting_started/intracranial/neuralynx_fcdc/;;200 OK;Redirected to `http://localhost:4000/getting_started/plexon/' status: 301 Moved Permanently.;;True;http://localhost:4000/getting_started/plexon/;164;696;getting started with Plexon;3.0994415283203125e-05;577;3.4321999549865723;0;3;
/reference/fileio/ft_write_data;http://localhost:4000/getting_started/intracranial/neuralynx_fcdc/;;404 Not Found;;;False;http://localhost:4000/reference/fileio/ft_write_data;234;230;ft_write_data;-1;7508;2.8670880794525146;0;3;
/reference/ft_layoutplot;http://localhost:4000/getting_started/intracranial/neuralynx_fcdc/;;404 Not Found;;;False;http://localhost:4000/reference/ft_layoutplot;344;121;ft_layoutplot;-1;7508;2.965034008026123;0;3;
/reference/ft_topoplotTFR;http://localhost:4000/getting_started/intracranial/neuralynx_fcdc/;;404 Not Found;;;False;http://localhost:4000/reference/ft_topoplotTFR;356;145;ft_topoplotTFR;-1;7508;3.1504359245300293;0;3;
/faq/reading_is_slow_can_i_write_my_raw_data_to_a_more_efficient_file_format;http://localhost:4000/getting_started/intracranial/plexon/;;200 OK;Redirected to `http://localhost:4000/faq/reading_is_slow_can_i_write_my_raw_data_to_a_more_efficient_file_format/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/reading_is_slow_can_i_write_my_raw_data_to_a_more_efficient_file_format/;231;436;here;3.0040740966796875e-05;601;2.7474732398986816;0;3;
/tutorial/human_ecog;http://localhost:4000/getting_started/intracranial/human_ecog/;;200 OK;Redirected to `http://localhost:4000/tutorial/human_ecog/' status: 301 Moved Permanently.;;True;http://localhost:4000/tutorial/human_ecog/;142;29;Analysis of human ECoG and sEEG recordings;3.504753112792969e-05;565;2.51926589012146;0;3;
/getting_started/nirs;http://localhost:4000/getting_started/nirs/artinis/;;200 OK;Redirected to `http://localhost:4000/getting_started/nirs/' status: 301 Moved Permanently.;;True;http://localhost:4000/getting_started/nirs/;133;1;nirs;3.0994415283203125e-05;8336;3.4602949619293213;0;3;
/tutorial/nirs_singlechannel;http://localhost:4000/getting_started/nirs/artinis/;;200 OK;Redirected to `http://localhost:4000/tutorial/nirs_singlechannel/' status: 301 Moved Permanently.;;True;http://localhost:4000/tutorial/nirs_singlechannel/;164;75;single-channel;0.006788015365600586;565;3.4775149822235107;0;3;
/tutorial/nirs_multichannel;http://localhost:4000/getting_started/nirs/artinis/;;200 OK;Redirected to `http://localhost:4000/tutorial/nirs_multichannel/' status: 301 Moved Permanently.;;True;http://localhost:4000/tutorial/nirs_multichannel/;164;137;multi-channel;2.47955322265625e-05;561;3.445615768432617;0;3;
